vpa,name,bank,is_merchant,mcc,account_age_days,kyc_level,avg_amount,usual_hours,home_device,balance,is_corporate,blacklisted,is_spoof
user2980@ybl,User 2980,AXIS,0,0,3,BASIC,2000.0,7-20,dev_2980,29231.0,0,0,
user2981@paytm,User 2981,SBI,0,0,1992,BASIC,500.0,6-22,dev_2981,46195.0,0,0,
user2982@hdfc,User 2982,SBI,0,0,1799,BASIC,1000.0,8-21,dev_2982,144046.0,0,0,
user2983@ybl,User 2983,AXIS,0,0,116,BASIC,2000.0,7-21,dev_2983,68029.0,0,0,
user2984@ybl,User 2984,PAYTM,0,0,1215,VIDEO,2000.0,7-19,dev_2984,13509.0,0,0,
user2985@sbi,User 2985,AXIS,0,0,1260,VIDEO,1000.0,9-22,dev_2985,7932.0,0,0,
user2986@ybl,User 2986,SBI,0,0,6,VIDEO,2000.0,6-21,dev_2986,161615.0,0,0,
user2987@paytm,User 2987,YBL,0,0,1459,BASIC,500.0,9-22,dev_2987,159534.0,0,0,
user2988@paytm,User 2988,ICICI,0,0,423,BASIC,500.0,10-21,dev_2988,121285.0,0,0,
user2989@icici,User 2989,HDFC,0,0,1819,BASIC,2000.0,7-20,dev_2989,113142.0,0,0,
user2990@axis,User 2990,ICICI,0,0,1634,VIDEO,5000.0,9-20,dev_2990,96265.0,0,0,
user2991@ybl,User 2991,PAYTM,0,0,567,CORPORATE,1000.0,10-22,dev_2991,119365.0,0,0,
user2992@icici,User 2992,AXIS,0,0,1063,BASIC,1000.0,10-22,dev_2992,25477.0,0,0,
user2993@sbi,User 2993,ICICI,0,0,180,BASIC,12000.0,10-19,dev_2993,180800.0,0,0,
user2994@hdfc,User 2994,SBI,0,0,1065,BASIC,5000.0,7-19,dev_2994,107238.0,0,0,
user2995@sbi,User 2995,SBI,0,0,909,CORPORATE,2000.0,9-22,dev_2995,17749.0,0,0,
user2996@ybl,User 2996,PAYTM,0,0,1976,VIDEO,1000.0,8-21,dev_2996,23673.0,0,0,
user2997@axis,User 2997,AXIS,0,0,1503,BASIC,12000.0,9-19,dev_2997,103013.0,0,0,
user2998@hdfc,User 2998,AXIS,0,0,13,VIDEO,500.0,9-19,dev_2998,47188.0,0,0,
user2999@hdfc,User 2999,AXIS,0,0,1347,VIDEO,1000.0,10-19,dev_2999,157275.0,0,0,
user3000@axis,User 3000,ICICI,0,0,1567,BASIC,2000.0,7-22,dev_3000,149321.0,0,0,
user3001@ybl,User 3001,SBI,0,0,1523,VIDEO,1000.0,10-22,dev_3001,185277.0,0,0,
user3002@icici,User 3002,YBL,0,0,915,BASIC,1000.0,10-19,dev_3002,68183.0,0,0,
user3003@hdfc,User 3003,HDFC,0,0,1420,VIDEO,500.0,10-20,dev_3003,85070.0,0,0,
user3004@sbi,User 3004,AXIS,0,0,1971,VIDEO,2000.0,9-21,dev_3004,18025.0,0,0,
user3005@paytm,User 3005,PAYTM,0,0,1516,VIDEO,2000.0,6-19,dev_3005,89807.0,0,0,
user3006@paytm,User 3006,ICICI,0,0,1556,VIDEO,500.0,10-20,dev_3006,92365.0,0,0,
user3007@paytm,User 3007,SBI,0,0,495,BASIC,1000.0,6-21,dev_3007,125162.0,0,0,
user3008@sbi,User 3008,ICICI,0,0,18,BASIC,500.0,10-21,dev_3008,186454.0,0,0,
user3009@ybl,User 3009,PAYTM,0,0,18,BASIC,1000.0,8-22,dev_3009,36629.0,0,0,
user3010@axis,User 3010,HDFC,0,0,1713,BASIC,500.0,10-19,dev_3010,19942.0,0,0,
user3011@icici,User 3011,PAYTM,0,0,1037,BASIC,2000.0,6-21,dev_3011,146364.0,0,0,
user3012@sbi,User 3012,PAYTM,0,0,1107,BASIC,1000.0,9-22,dev_3012,197071.0,0,0,
user3013@paytm,User 3013,HDFC,0,0,1476,CORPORATE,1000.0,10-22,dev_3013,22855.0,0,0,
user3014@sbi,User 3014,AXIS,0,0,264,BASIC,2000.0,10-22,dev_3014,43190.0,0,0,
user3015@paytm,User 3015,PAYTM,0,0,932,BASIC,12000.0,6-20,dev_3015,63388.0,0,0,
user3016@sbi,User 3016,PAYTM,0,0,1138,BASIC,2000.0,7-21,dev_3016,95022.0,0,0,
user3017@paytm,User 3017,AXIS,0,0,581,CORPORATE,500.0,9-19,dev_3017,97848.0,0,0,
user3018@axis,User 3018,AXIS,0,0,11,BASIC,1000.0,9-21,dev_3018,165225.0,0,0,
user3019@axis,User 3019,HDFC,0,0,13,BASIC,2000.0,9-22,dev_3019,184721.0,0,0,
user3020@hdfc,User 3020,PAYTM,0,0,1834,BASIC,5000.0,8-20,dev_3020,161004.0,0,0,
user3021@paytm,User 3021,HDFC,0,0,78,VIDEO,2000.0,7-19,dev_3021,195251.0,0,0,
user3022@icici,User 3022,AXIS,0,0,570,BASIC,500.0,8-20,dev_3022,199566.0,0,0,
user3023@sbi,User 3023,HDFC,0,0,3,BASIC,1000.0,7-21,dev_3023,87841.0,0,0,
user3024@paytm,User 3024,YBL,0,0,899,VIDEO,1000.0,9-21,dev_3024,37369.0,0,0,
user3025@paytm,User 3025,ICICI,0,0,20,VIDEO,500.0,10-20,dev_3025,163940.0,0,1,
user3026@axis,User 3026,AXIS,0,0,1107,VIDEO,500.0,9-19,dev_3026,153037.0,0,0,
user3027@icici,User 3027,ICICI,0,0,1397,BASIC,5000.0,9-22,dev_3027,95345.0,0,0,
user3028@ybl,User 3028,YBL,0,0,1243,BASIC,2000.0,7-20,dev_3028,26501.0,0,0,
user3029@ybl,User 3029,PAYTM,0,0,1102,VIDEO,5000.0,8-21,dev_3029,141202.0,0,0,
user3030@ybl,User 3030,SBI,0,0,7,VIDEO,500.0,9-22,dev_3030,127337.0,0,0,
user3031@axis,User 3031,SBI,0,0,10,BASIC,2000.0,9-19,dev_3031,59636.0,0,0,
user3032@hdfc,User 3032,PAYTM,0,0,1056,BASIC,500.0,10-20,dev_3032,11263.0,0,0,
user3033@ybl,User 3033,YBL,0,0,853,BASIC,1000.0,7-19,dev_3033,106438.0,0,0,
user3034@icici,User 3034,HDFC,0,0,191,BASIC,12000.0,8-19,dev_3034,42761.0,0,0,
user3035@ybl,User 3035,SBI,0,0,1017,BASIC,12000.0,9-22,dev_3035,159357.0,0,0,
user3036@icici,User 3036,PAYTM,0,0,14,CORPORATE,1000.0,10-20,dev_3036,15913.0,0,0,
user3037@ybl,User 3037,SBI,0,0,9,BASIC,1000.0,7-20,dev_3037,43398.0,0,0,
user3038@ybl,User 3038,AXIS,0,0,1884,CORPORATE,1000.0,9-20,dev_3038,69603.0,0,0,
user3039@axis,User 3039,YBL,0,0,21,VIDEO,1000.0,7-19,dev_3039,62461.0,0,0,
user3040@paytm,User 3040,ICICI,0,0,24,BASIC,1000.0,8-20,dev_3040,157112.0,0,0,
user3041@icici,User 3041,SBI,0,0,1114,BASIC,500.0,8-20,dev_3041,97075.0,0,0,
user3042@axis,User 3042,ICICI,0,0,839,BASIC,2000.0,9-20,dev_3042,144613.0,0,0,
user3043@sbi,User 3043,PAYTM,0,0,1933,VIDEO,1000.0,8-21,dev_3043,45622.0,0,0,
user3044@sbi,User 3044,PAYTM,0,0,1824,BASIC,1000.0,10-22,dev_3044,173478.0,0,0,
user3045@axis,User 3045,SBI,0,0,1010,VIDEO,1000.0,9-22,dev_3045,188989.0,0,0,
user3046@sbi,User 3046,YBL,0,0,882,VIDEO,500.0,9-19,dev_3046,123284.0,0,0,
user3047@hdfc,User 3047,PAYTM,0,0,241,VIDEO,2000.0,7-19,dev_3047,189932.0,0,0,
user3048@ybl,User 3048,YBL,0,0,1650,BASIC,1000.0,8-21,dev_3048,170733.0,0,0,
user3049@sbi,User 3049,AXIS,0,0,1016,BASIC,2000.0,8-21,dev_3049,185723.0,0,0,
user3050@sbi,User 3050,SBI,0,0,1245,BASIC,1000.0,6-22,dev_3050,12247.0,0,0,
user3051@sbi,User 3051,YBL,0,0,204,VIDEO,500.0,9-19,dev_3051,162349.0,0,0,
user3052@sbi,User 3052,SBI,0,0,706,CORPORATE,5000.0,9-22,dev_3052,87958.0,0,0,
user3053@sbi,User 3053,AXIS,0,0,405,CORPORATE,2000.0,8-21,dev_3053,130065.0,0,0,
user3054@ybl,User 3054,PAYTM,0,0,1467,BASIC,5000.0,8-22,dev_3054,55136.0,0,0,
user3055@paytm,User 3055,AXIS,0,0,1458,BASIC,2000.0,7-20,dev_3055,38361.0,0,0,
user3056@axis,User 3056,YBL,0,0,803,BASIC,500.0,6-20,dev_3056,20386.0,0,0,
user3057@icici,User 3057,SBI,0,0,1152,BASIC,1000.0,6-22,dev_3057,103574.0,0,0,
user3058@ybl,User 3058,YBL,0,0,851,VIDEO,12000.0,8-22,dev_3058,196502.0,0,0,
user3059@sbi,User 3059,AXIS,0,0,1187,BASIC,5000.0,8-22,dev_3059,158573.0,0,0,
user3060@sbi,User 3060,PAYTM,0,0,490,VIDEO,1000.0,10-19,dev_3060,67817.0,0,0,
user3061@sbi,User 3061,HDFC,0,0,242,BASIC,12000.0,10-22,dev_3061,172863.0,0,0,
user3062@icici,User 3062,SBI,0,0,12,BASIC,2000.0,7-19,dev_3062,54992.0,0,0,
user3063@hdfc,User 3063,SBI,0,0,1574,BASIC,500.0,9-19,dev_3063,173760.0,0,0,
user3064@paytm,User 3064,YBL,0,0,4,BASIC,1000.0,9-21,dev_3064,123149.0,0,0,
user3065@icici,User 3065,ICICI,0,0,1965,BASIC,2000.0,10-19,dev_3065,23010.0,0,0,
user3066@hdfc,User 3066,YBL,0,0,289,VIDEO,5000.0,7-20,dev_3066,155767.0,0,0,
user3067@hdfc,User 3067,ICICI,0,0,1313,VIDEO,1000.0,6-19,dev_3067,51607.0,0,0,
user3068@icici,User 3068,YBL,0,0,24,VIDEO,500.0,9-20,dev_3068,138640.0,0,0,
user3069@paytm,User 3069,HDFC,0,0,1283,BASIC,1000.0,7-19,dev_3069,118157.0,0,0,
user3070@paytm,User 3070,HDFC,0,0,1844,BASIC,1000.0,6-19,dev_3070,37741.0,0,0,
user3071@ybl,User 3071,ICICI,0,0,1073,VIDEO,2000.0,7-21,dev_3071,85152.0,0,0,
user3072@icici,User 3072,SBI,0,0,745,VIDEO,500.0,7-21,dev_3072,153167.0,0,0,
user3073@hdfc,User 3073,ICICI,0,0,568,VIDEO,5000.0,8-21,dev_3073,110180.0,0,0,
user3074@hdfc,User 3074,PAYTM,0,0,1789,CORPORATE,5000.0,7-19,dev_3074,94240.0,0,0,
user3075@paytm,User 3075,HDFC,0,0,1694,CORPORATE,1000.0,9-21,dev_3075,119183.0,0,0,
user3076@hdfc,User 3076,SBI,0,0,948,BASIC,1000.0,9-22,dev_3076,70238.0,0,0,
user3077@axis,User 3077,PAYTM,0,0,8,BASIC,2000.0,6-19,dev_3077,20888.0,0,0,
user3078@hdfc,User 3078,ICICI,0,0,824,VIDEO,1000.0,10-19,dev_3078,26999.0,0,0,
user3079@sbi,User 3079,HDFC,0,0,1279,VIDEO,500.0,6-19,dev_3079,29580.0,0,0,
user3080@icici,User 3080,SBI,0,0,264,VIDEO,2000.0,7-21,dev_3080,149079.0,0,0,
user3081@ybl,User 3081,HDFC,0,0,1756,VIDEO,2000.0,9-19,dev_3081,83250.0,0,0,
user3082@ybl,User 3082,AXIS,0,0,991,BASIC,500.0,9-19,dev_3082,127393.0,0,0,
user3083@hdfc,User 3083,AXIS,0,0,12,BASIC,12000.0,10-20,dev_3083,76406.0,0,0,
user3084@axis,User 3084,YBL,0,0,867,VIDEO,1000.0,10-20,dev_3084,10520.0,0,0,
user3085@hdfc,User 3085,HDFC,0,0,857,BASIC,2000.0,7-21,dev_3085,177583.0,0,0,
user3086@hdfc,User 3086,AXIS,0,0,912,CORPORATE,1000.0,10-21,dev_3086,120414.0,0,0,
user3087@ybl,User 3087,ICICI,0,0,442,BASIC,500.0,8-20,dev_3087,41486.0,0,0,
user3088@paytm,User 3088,SBI,0,0,1313,BASIC,1000.0,6-19,dev_3088,156422.0,0,0,
user3089@ybl,User 3089,YBL,0,0,848,VIDEO,5000.0,10-21,dev_3089,170951.0,0,0,
user3090@icici,User 3090,SBI,0,0,1574,BASIC,500.0,6-20,dev_3090,63454.0,0,0,
user3091@ybl,User 3091,HDFC,0,0,1090,VIDEO,5000.0,9-20,dev_3091,60210.0,0,0,
user3092@axis,User 3092,PAYTM,0,0,21,VIDEO,1000.0,6-21,dev_3092,98035.0,0,0,
user3093@ybl,User 3093,HDFC,0,0,1706,BASIC,500.0,8-22,dev_3093,58980.0,0,0,
user3094@axis,User 3094,SBI,0,0,954,VIDEO,2000.0,9-20,dev_3094,121192.0,0,0,
user3095@paytm,User 3095,AXIS,0,0,1458,BASIC,1000.0,6-20,dev_3095,99383.0,0,0,
user3096@sbi,User 3096,YBL,0,0,681,BASIC,500.0,7-19,dev_3096,162019.0,0,0,
user3097@sbi,User 3097,SBI,0,0,1657,BASIC,500.0,8-20,dev_3097,171278.0,0,0,
user3098@ybl,User 3098,ICICI,0,0,1884,BASIC,2000.0,9-21,dev_3098,34033.0,0,0,
user3099@sbi,User 3099,SBI,0,0,1480,VIDEO,1000.0,10-20,dev_3099,49956.0,0,0,
user3100@axis,User 3100,YBL,0,0,1092,BASIC,2000.0,6-21,dev_3100,41915.0,0,0,
user3101@paytm,User 3101,YBL,0,0,1635,VIDEO,500.0,10-21,dev_3101,163907.0,0,0,
user3102@ybl,User 3102,HDFC,0,0,490,VIDEO,1000.0,9-22,dev_3102,94254.0,0,0,
user3103@sbi,User 3103,SBI,0,0,1926,VIDEO,500.0,8-21,dev_3103,7167.0,0,0,
user3104@ybl,User 3104,YBL,0,0,1114,BASIC,1000.0,9-22,dev_3104,177641.0,0,0,
user3105@ybl,User 3105,ICICI,0,0,3,BASIC,500.0,9-21,dev_3105,189968.0,0,0,
user3106@ybl,User 3106,ICICI,0,0,995,VIDEO,2000.0,6-19,dev_3106,106575.0,0,0,
user3107@sbi,User 3107,ICICI,0,0,1021,VIDEO,5000.0,8-22,dev_3107,12035.0,0,0,
user3108@sbi,User 3108,SBI,0,0,975,CORPORATE,1000.0,10-20,dev_3108,70328.0,0,0,
user3109@sbi,User 3109,PAYTM,0,0,845,CORPORATE,2000.0,6-20,dev_3109,67577.0,0,0,
user3110@axis,User 3110,HDFC,0,0,863,BASIC,1000.0,10-21,dev_3110,88921.0,0,1,
user3111@icici,User 3111,HDFC,0,0,907,VIDEO,2000.0,8-19,dev_3111,91895.0,0,0,
user3112@sbi,User 3112,YBL,0,0,472,CORPORATE,2000.0,10-22,dev_3112,167046.0,0,0,
user3113@axis,User 3113,ICICI,0,0,1983,VIDEO,2000.0,8-21,dev_3113,37194.0,0,0,
user3114@hdfc,User 3114,HDFC,0,0,1133,BASIC,1000.0,6-19,dev_3114,157226.0,0,0,
user3115@paytm,User 3115,ICICI,0,0,1026,VIDEO,500.0,9-20,dev_3115,71174.0,0,0,
user3116@icici,User 3116,HDFC,0,0,1044,VIDEO,2000.0,9-20,dev_3116,44438.0,0,0,
user3117@hdfc,User 3117,HDFC,0,0,1133,BASIC,500.0,10-20,dev_3117,84555.0,0,0,
user3118@paytm,User 3118,SBI,0,0,1455,CORPORATE,500.0,6-21,dev_3118,13890.0,0,0,
user3119@sbi,User 3119,ICICI,0,0,1009,VIDEO,1000.0,7-19,dev_3119,172202.0,0,0,
user3120@ybl,User 3120,PAYTM,0,0,1128,VIDEO,12000.0,9-19,dev_3120,148890.0,0,1,
user3121@icici,User 3121,PAYTM,0,0,586,BASIC,500.0,6-20,dev_3121,145907.0,0,0,
user3122@sbi,User 3122,HDFC,0,0,1840,CORPORATE,2000.0,7-20,dev_3122,86231.0,0,0,
user3123@sbi,User 3123,YBL,0,0,466,VIDEO,1000.0,10-22,dev_3123,31798.0,0,0,
user3124@paytm,User 3124,PAYTM,0,0,1610,VIDEO,1000.0,7-19,dev_3124,73671.0,0,0,
user3125@axis,User 3125,ICICI,0,0,356,VIDEO,2000.0,10-21,dev_3125,146191.0,0,0,
user3126@hdfc,User 3126,ICICI,0,0,733,VIDEO,2000.0,9-22,dev_3126,178136.0,0,0,
user3127@ybl,User 3127,ICICI,0,0,1632,CORPORATE,500.0,10-22,dev_3127,13292.0,0,0,
user3128@hdfc,User 3128,AXIS,0,0,1874,BASIC,5000.0,7-22,dev_3128,29798.0,0,0,
user3129@hdfc,User 3129,SBI,0,0,954,VIDEO,500.0,10-20,dev_3129,98211.0,0,1,
user3130@hdfc,User 3130,HDFC,0,0,942,BASIC,2000.0,9-20,dev_3130,31289.0,0,0,
user3131@axis,User 3131,HDFC,0,0,1925,VIDEO,500.0,8-19,dev_3131,57681.0,0,0,
user3132@sbi,User 3132,YBL,0,0,749,VIDEO,500.0,8-20,dev_3132,104648.0,0,0,
user3133@axis,User 3133,HDFC,0,0,537,BASIC,2000.0,8-20,dev_3133,162098.0,0,0,
user3134@icici,User 3134,ICICI,0,0,1224,VIDEO,1000.0,6-22,dev_3134,85782.0,0,0,
user3135@paytm,User 3135,HDFC,0,0,1108,BASIC,12000.0,10-20,dev_3135,159397.0,0,0,
user3136@paytm,User 3136,HDFC,0,0,277,VIDEO,500.0,10-19,dev_3136,119546.0,0,0,
user3137@axis,User 3137,ICICI,0,0,1899,VIDEO,500.0,9-21,dev_3137,8375.0,0,0,
user3138@ybl,User 3138,PAYTM,0,0,890,BASIC,500.0,9-19,dev_3138,88618.0,0,0,
user3139@axis,User 3139,PAYTM,0,0,1474,BASIC,2000.0,6-19,dev_3139,21166.0,0,0,
user3140@sbi,User 3140,AXIS,0,0,1944,BASIC,1000.0,8-21,dev_3140,20246.0,0,1,
user3141@paytm,User 3141,ICICI,0,0,2,VIDEO,1000.0,6-19,dev_3141,28041.0,0,1,
user3142@paytm,User 3142,PAYTM,0,0,712,BASIC,1000.0,10-22,dev_3142,105983.0,0,0,
user3143@hdfc,User 3143,YBL,0,0,112,VIDEO,1000.0,7-20,dev_3143,125368.0,0,0,
user3144@hdfc,User 3144,ICICI,0,0,921,BASIC,5000.0,8-21,dev_3144,128425.0,0,0,
user3145@axis,User 3145,AXIS,0,0,519,BASIC,500.0,8-21,dev_3145,95428.0,0,0,
user3146@hdfc,User 3146,HDFC,0,0,1303,BASIC,12000.0,10-22,dev_3146,76776.0,0,0,
user3147@icici,User 3147,HDFC,0,0,759,BASIC,2000.0,8-21,dev_3147,88686.0,0,0,
user3148@paytm,User 3148,YBL,0,0,948,BASIC,5000.0,8-20,dev_3148,81765.0,0,0,
user3149@axis,User 3149,ICICI,0,0,213,VIDEO,2000.0,6-20,dev_3149,53839.0,0,0,
user3150@sbi,User 3150,YBL,0,0,944,BASIC,1000.0,10-20,dev_3150,185176.0,0,0,
user3151@ybl,User 3151,ICICI,0,0,1561,BASIC,2000.0,10-21,dev_3151,62697.0,0,0,
user3152@ybl,User 3152,AXIS,0,0,1778,BASIC,1000.0,9-20,dev_3152,35391.0,0,0,
user3153@axis,User 3153,YBL,0,0,1490,VIDEO,2000.0,6-20,dev_3153,96691.0,0,0,
user3154@icici,User 3154,SBI,0,0,18,BASIC,2000.0,10-19,dev_3154,167357.0,0,0,
user3155@sbi,User 3155,SBI,0,0,270,VIDEO,1000.0,8-19,dev_3155,161675.0,0,0,
user3156@paytm,User 3156,ICICI,0,0,1585,CORPORATE,1000.0,10-22,dev_3156,60828.0,0,0,
user3157@paytm,User 3157,HDFC,0,0,210,BASIC,2000.0,6-21,dev_3157,126712.0,0,0,
user3158@ybl,User 3158,AXIS,0,0,1608,VIDEO,500.0,8-22,dev_3158,99001.0,0,0,
user3159@ybl,User 3159,ICICI,0,0,507,VIDEO,2000.0,7-20,dev_3159,186729.0,0,0,
user3160@hdfc,User 3160,YBL,0,0,21,BASIC,5000.0,8-19,dev_3160,95787.0,0,0,
user3161@sbi,User 3161,ICICI,0,0,1601,BASIC,2000.0,7-22,dev_3161,87476.0,0,0,
user3162@ybl,User 3162,HDFC,0,0,24,BASIC,500.0,6-21,dev_3162,152545.0,0,0,
user3163@ybl,User 3163,ICICI,0,0,526,VIDEO,5000.0,10-19,dev_3163,54150.0,0,1,
user3164@axis,User 3164,AXIS,0,0,1687,VIDEO,2000.0,8-22,dev_3164,63279.0,0,0,
user3165@paytm,User 3165,HDFC,0,0,6,BASIC,500.0,7-22,dev_3165,136612.0,0,0,
user3166@hdfc,User 3166,SBI,0,0,613,CORPORATE,2000.0,6-19,dev_3166,129875.0,0,0,
user3167@paytm,User 3167,AXIS,0,0,1247,BASIC,5000.0,7-22,dev_3167,10431.0,0,0,
user3168@axis,User 3168,SBI,0,0,402,VIDEO,500.0,10-22,dev_3168,191701.0,0,0,
user3169@hdfc,User 3169,HDFC,0,0,168,BASIC,5000.0,6-19,dev_3169,93476.0,0,0,
user3170@axis,User 3170,SBI,0,0,1,CORPORATE,500.0,9-19,dev_3170,5083.0,0,0,
user3171@sbi,User 3171,PAYTM,0,0,1646,BASIC,500.0,6-20,dev_3171,185839.0,0,0,
user3172@paytm,User 3172,PAYTM,0,0,860,VIDEO,2000.0,6-21,dev_3172,10911.0,0,0,
user3173@paytm,User 3173,SBI,0,0,19,VIDEO,500.0,10-19,dev_3173,134366.0,0,0,
user3174@hdfc,User 3174,SBI,0,0,635,BASIC,1000.0,7-21,dev_3174,13689.0,0,0,
user3175@axis,User 3175,AXIS,0,0,18,VIDEO,500.0,7-22,dev_3175,185225.0,0,0,
user3176@hdfc,User 3176,HDFC,0,0,1166,BASIC,2000.0,10-20,dev_3176,134305.0,0,0,
user3177@icici,User 3177,PAYTM,0,0,1255,VIDEO,1000.0,6-19,dev_3177,48313.0,0,0,
user3178@axis,User 3178,AXIS,0,0,1874,VIDEO,1000.0,6-22,dev_3178,117209.0,0,0,
user3179@ybl,User 3179,AXIS,0,0,1736,BASIC,2000.0,10-22,dev_3179,56650.0,0,0,
user3180@sbi,User 3180,SBI,0,0,1533,CORPORATE,12000.0,8-22,dev_3180,134438.0,0,0,
user3181@sbi,User 3181,AXIS,0,0,844,BASIC,1000.0,7-21,dev_3181,48363.0,0,0,
user3182@ybl,User 3182,HDFC,0,0,725,CORPORATE,5000.0,7-22,dev_3182,17556.0,0,0,
user3183@ybl,User 3183,YBL,0,0,1291,VIDEO,1000.0,10-21,dev_3183,89246.0,0,0,
user3184@hdfc,User 3184,ICICI,0,0,273,BASIC,5000.0,6-20,dev_3184,43910.0,0,0,
user3185@hdfc,User 3185,AXIS,0,0,1758,VIDEO,2000.0,8-21,dev_3185,70841.0,0,0,
user3186@icici,User 3186,ICICI,0,0,1592,CORPORATE,1000.0,6-21,dev_3186,18539.0,0,0,
user3187@sbi,User 3187,ICICI,0,0,1871,BASIC,2000.0,9-20,dev_3187,158740.0,0,0,
user3188@paytm,User 3188,HDFC,0,0,621,BASIC,2000.0,10-22,dev_3188,164214.0,0,0,
user3189@paytm,User 3189,HDFC,0,0,1997,VIDEO,2000.0,6-19,dev_3189,175753.0,0,0,
user3190@hdfc,User 3190,HDFC,0,0,1132,BASIC,1000.0,9-20,dev_3190,111027.0,0,0,
user3191@sbi,User 3191,SBI,0,0,11,BASIC,500.0,7-22,dev_3191,180806.0,0,0,
user3192@hdfc,User 3192,YBL,0,0,1457,VIDEO,5000.0,7-22,dev_3192,174695.0,0,0,
user3193@icici,User 3193,PAYTM,0,0,1778,VIDEO,1000.0,8-21,dev_3193,66237.0,0,0,
user3194@hdfc,User 3194,SBI,0,0,1051,VIDEO,2000.0,9-21,dev_3194,52979.0,0,0,
user3195@hdfc,User 3195,AXIS,0,0,193,BASIC,1000.0,7-20,dev_3195,178138.0,0,0,
user3196@hdfc,User 3196,SBI,0,0,597,VIDEO,500.0,8-22,dev_3196,84999.0,0,0,
user3197@paytm,User 3197,AXIS,0,0,556,CORPORATE,1000.0,9-20,dev_3197,145493.0,0,0,
user3198@axis,User 3198,ICICI,0,0,226,VIDEO,2000.0,8-22,dev_3198,58810.0,0,0,
user3199@paytm,User 3199,YBL,0,0,365,VIDEO,2000.0,6-22,dev_3199,162598.0,0,0,
user3200@hdfc,User 3200,HDFC,0,0,1351,VIDEO,1000.0,8-21,dev_3200,83082.0,0,0,
user3201@sbi,User 3201,HDFC,0,0,970,VIDEO,500.0,9-20,dev_3201,164274.0,0,0,
user3202@icici,User 3202,SBI,0,0,1748,BASIC,2000.0,7-21,dev_3202,12787.0,0,0,
user3203@hdfc,User 3203,YBL,0,0,1084,VIDEO,500.0,8-19,dev_3203,171884.0,0,0,
user3204@sbi,User 3204,SBI,0,0,869,VIDEO,2000.0,9-19,dev_3204,179683.0,0,0,
user3205@sbi,User 3205,YBL,0,0,4,BASIC,1000.0,7-22,dev_3205,85811.0,0,0,
user3206@sbi,User 3206,YBL,0,0,922,VIDEO,2000.0,9-21,dev_3206,61604.0,0,0,
user3207@paytm,User 3207,HDFC,0,0,9,BASIC,500.0,9-19,dev_3207,98422.0,0,0,
user3208@hdfc,User 3208,YBL,0,0,88,VIDEO,500.0,6-20,dev_3208,130080.0,0,0,
user3209@sbi,User 3209,YBL,0,0,1598,BASIC,500.0,10-19,dev_3209,12045.0,0,0,
user3210@paytm,User 3210,YBL,0,0,843,BASIC,500.0,6-21,dev_3210,142308.0,0,0,
user3211@icici,User 3211,AXIS,0,0,1015,VIDEO,1000.0,8-21,dev_3211,82227.0,0,0,
user3212@paytm,User 3212,ICICI,0,0,296,VIDEO,500.0,9-22,dev_3212,146842.0,0,0,
user3213@paytm,User 3213,YBL,0,0,1232,BASIC,2000.0,6-21,dev_3213,154094.0,0,0,
user3214@ybl,User 3214,SBI,0,0,1095,VIDEO,1000.0,9-22,dev_3214,22126.0,0,0,
user3215@icici,User 3215,PAYTM,0,0,1630,BASIC,1000.0,9-19,dev_3215,154005.0,0,0,
user3216@hdfc,User 3216,HDFC,0,0,1009,BASIC,2000.0,8-21,dev_3216,127638.0,0,0,
user3217@ybl,User 3217,ICICI,0,0,1974,VIDEO,500.0,7-22,dev_3217,38841.0,0,0,
user3218@paytm,User 3218,AXIS,0,0,177,VIDEO,1000.0,9-21,dev_3218,154905.0,0,0,
user3219@paytm,User 3219,HDFC,0,0,911,VIDEO,2000.0,6-20,dev_3219,58055.0,0,0,
user3220@icici,User 3220,ICICI,0,0,1233,VIDEO,2000.0,7-20,dev_3220,62399.0,0,0,
user3221@hdfc,User 3221,ICICI,0,0,1202,VIDEO,5000.0,6-21,dev_3221,122628.0,0,0,
user3222@hdfc,User 3222,YBL,0,0,1277,CORPORATE,1000.0,6-20,dev_3222,81761.0,0,0,
user3223@axis,User 3223,YBL,0,0,311,BASIC,1000.0,8-21,dev_3223,15208.0,0,0,
user3224@ybl,User 3224,ICICI,0,0,1009,BASIC,1000.0,10-20,dev_3224,31755.0,0,0,
user3225@sbi,User 3225,SBI,0,0,20,BASIC,1000.0,9-20,dev_3225,166187.0,0,0,
user3226@ybl,User 3226,AXIS,0,0,98,VIDEO,2000.0,10-22,dev_3226,166615.0,0,0,
user3227@sbi,User 3227,SBI,0,0,12,BASIC,500.0,8-19,dev_3227,130602.0,0,0,
user3228@paytm,User 3228,PAYTM,0,0,1139,VIDEO,5000.0,6-20,dev_3228,156974.0,0,0,
user3229@axis,User 3229,PAYTM,0,0,1149,VIDEO,500.0,9-22,dev_3229,183897.0,0,0,
user3230@hdfc,User 3230,HDFC,0,0,901,VIDEO,500.0,9-22,dev_3230,154732.0,0,0,
user3231@icici,User 3231,AXIS,0,0,1224,BASIC,500.0,8-19,dev_3231,6029.0,0,1,
user3232@ybl,User 3232,SBI,0,0,869,BASIC,500.0,7-20,dev_3232,90230.0,0,0,
user3233@ybl,User 3233,YBL,0,0,666,BASIC,500.0,10-22,dev_3233,50582.0,0,0,
user3234@hdfc,User 3234,SBI,0,0,1707,CORPORATE,2000.0,7-19,dev_3234,92318.0,0,0,
